Date,QQQ,UUP,FXE,FXY,FXNAX,SEGA.MI
12/7/2016,113.96328,25.097847,104.599998,84.830002,10.128,122.589996
12/8/2016,114.165466,25.320723,103.120003,84.660004,10.101646,122.07
12/9/2016,115.060921,25.427319,102.580002,83.699997,10.066511,121.949997
12/12/2016,114.540993,25.281961,103.339996,83.870003,10.075294,121.620003
12/13/2016,115.98526,25.311035,103.18,83.760002,10.075294,122.360001
12/14/2016,115.744537,25.553289,102.32,82.349998,10.02259,122.839996
12/15/2016,115.927498,25.834311,101.160004,81.68,10.005022,122.519997
12/16/2016,115.497749,25.747097,101.470001,81.82,10.005022,122.75
12/19/2016,115.97094,25.824617,101.019997,82.379997,10.04016,123.25
12/20/2016,116.415184,25.873072,100.93,81.82,10.031377,123.269997
12/21/2016,116.328262,25.795549,101.349998,82.080002,10.04016,123.419998
12/22/2016,115.999916,25.824617,101.360001,82.019997,10.04016,123.199997
12/23/2016,116.077187,25.805237,101.519997,82.220001,10.04016,123.43
12/27/2016,116.675919,25.795549,101.57,82.099998,10.031377,123.629997
12/28/2016,115.768135,25.86338,101.099998,82.360001,10.05773,123.599998
12/29/2016,115.603989,25.718025,101.870003,82.760002,10.084081,123.800003
12/30/2016,114.416176,25.640501,102.260002,82.519997,10.115772,123.410004
1/3/2017,115.439812,25.873072,100.93,81.870003,10.124577,122.769997
1/4/2017,116.067543,25.679264,101.870003,82.199997,10.133381,122.599998
1/5/2017,116.724197,25.407936,102.980003,83.5,10.177402,122.470001
1/6/2017,117.747841,25.592051,102.290001,82.389999,10.142189,122.160004
1/9/2017,118.134148,25.52422,102.660004,83.139999,10.159797,122.410004
1/10/2017,118.394852,25.533911,102.550003,83.43,10.159797,122.449997
1/11/2017,118.713547,25.475769,102.690002,83.589996,10.168598,122.75
1/12/2017,118.530052,25.378866,103.169998,84.209999,10.168598,122.220001
1/13/2017,118.935654,25.349794,103.309998,84.169998,10.142189,121.919998
1/17/2017,118.578346,25.117228,103.949997,85.610001,10.186209,122.110001
1/18/2017,118.819763,25.349794,103.269997,84.339996,10.133381,121.82
1/19/2017,118.761841,25.311035,103.519997,83.980003,10.106973,121.589996
1/20/2017,119.022552,25.22382,103.860001,84.209999,10.115772,121.139999
1/23/2017,119.11911,25.088156,104.32,85.230003,10.150991,121.540001
1/24/2017,119.92067,25.097847,104.169998,84.739998,10.115772,121.300003
1/25/2017,121.1278,25.010633,104.389999,85.18,10.089362,120.760002
1/26/2017,121.253319,25.175369,103.620003,84.199997,10.098165,120.339996
1/27/2017,121.485107,25.185059,103.82,83.720001,10.106973,120.400002
1/30/2017,120.538712,25.136608,103.809998,84.790001,10.106973,120.190002
1/31/2017,120.29731,24.933113,104.809998,85.410004,10.138736,120.419998
2/1/2017,121.1278,24.952492,104.510002,85.18,10.129915,120.169998
2/2/2017,121.021576,24.991257,104.440002,85.489998,10.129915,120.489998
2/3/2017,121.369225,24.981565,104.639999,85.550003,10.138736,120.309998
2/6/2017,121.514084,25.000944,104.32,86.290001,10.165207,119.889999
2/7/2017,121.958298,25.126919,103.709999,85.769997,10.17403,120.059998
2/8/2017,122.161087,25.097847,103.709999,86.010002,10.200509,120.639999
2/9/2017,122.605301,25.19475,103.459999,85.110001,10.17403,120.900002
2/10/2017,123.010902,25.22382,103.220001,85.050003,10.165207,120.489998
2/13/2017,123.706215,25.281961,102.809998,84.800003,10.156386,120.559998
2/14/2017,124.121468,25.340105,102.629997,84.330002,10.129915,120.440002
2/15/2017,124.855385,25.291653,102.879997,84.5,10.121087,120.349998
2/16/2017,124.816757,25.146299,103.580002,85.129997,10.147558,120.760002
2/17/2017,125.357559,25.272272,102.93,85.360001,10.156386,120.82
2/21/2017,125.975601,25.388556,102.290001,84.809998,10.156386,120.510002
2/22/2017,126.02388,25.330414,102.5,85.25,10.165207,120.75
2/23/2017,125.55072,25.272272,102.669998,85.5,10.182857,121.029999
2/24/2017,125.792107,25.320723,102.440002,85.989998,10.218151,121.540001
2/27/2017,125.94664,25.320723,102.739998,85.470001,10.191683,121.68
2/28/2017,125.560371,25.301344,102.779999,85.809998,10.211133,121.790001
3/1/2017,126.931671,25.475769,102.279999,84.769997,10.158085,121.309998
3/2/2017,126.294266,25.582361,101.889999,84.25,10.140402,121.190002
3/3/2017,126.52607,25.359486,102.989998,84.610001,10.149244,121.160004
3/6/2017,126.245987,25.446697,102.629997,84.639999,10.140402,121.040001
3/7/2017,126.033531,25.475769,102.5,84.519997,10.122723,120.980003
3/8/2017,126.255676,25.562983,102.239998,84.25,10.0962,120.440002
3/9/2017,126.352234,25.51453,102.650002,83.830002,10.069676,120.309998
3/10/2017,126.883347,25.340105,103.669998,83.959999,10.078518,119.620003
3/13/2017,127.095833,25.378866,103.300003,83.910004,10.060841,119.739998
3/14/2017,126.786789,25.466078,102.830002,83.989998,10.060841,119.830002
3/15/2017,127.569046,25.16568,103.870003,85.110001,10.122723,120.370003
3/16/2017,127.482063,25.078466,104.419998,85.089996,10.105037,119.949997
3/17/2017,127.437614,25.088156,104.150002,85.519997,10.122723,119.949997
3/20/2017,127.553719,25.097847,104.18,85.610001,10.140402,119.910004
3/21/2017,125.618294,24.942802,104.830002,86.25,10.166924,120.040001
3/22/2017,126.46991,24.923422,104.669998,86.690002,10.175767,120.510002
3/23/2017,126.150558,24.952492,104.540001,86.809998,10.166924,120.389999
3/24/2017,126.411804,24.942802,104.650002,86.650002,10.175767,120.75
3/27/2017,126.615036,24.807138,105.339996,87.110001,10.193447,120.779999
3/28/2017,127.389206,24.942802,104.800003,86.68,10.166924,120.970001
3/29/2017,127.979523,24.991257,104.410004,86.809998,10.184608,121.239998
3/30/2017,128.192398,25.155989,103.519997,86.160004,10.166924,121.150002
3/31/2017,128.105301,25.146299,103.410004,86.519997,10.206796,121.07
4/3/2017,128.027893,25.146299,103.43,86.900002,10.233382,121.260002
4/4/2017,128.23111,25.175369,103.379997,87,10.224521,121.510002
4/5/2017,127.708534,25.16568,103.580002,87.07,10.233382,121.510002
4/6/2017,127.776291,25.22382,103.129997,86.940002,10.233382,121.599998
4/7/2017,127.708534,25.340105,102.660004,86.589996,10.206796,121.839996
4/10/2017,127.75695,25.291653,102.639999,86.82,10.224521,121.730003
4/11/2017,127.205353,25.21413,102.800003,87.809998,10.251096,121.589996
4/12/2017,126.692467,25.088156,103.32,88.25,10.268816,121.660004
4/13/2017,126.189232,25.175369,102.889999,88.279999,10.286537,121.669998
4/18/2017,127.040817,24.894352,104.019997,88.800003,10.31312,121.839996
4/19/2017,127.24408,24.981565,103.839996,88.459999,10.2954,121.760002
4/20/2017,128.308487,24.991257,103.839996,88.07,10.277681,121.709999
4/21/2017,128.279495,25.010633,103.709999,88.300003,10.286537,121.610001
4/24/2017,129.827835,24.778067,105.32,87.769997,10.268816,121.870003
4/25/2017,130.766525,24.710236,105.980003,86.660004,10.233382,121.419998
4/26/2017,130.582657,24.768377,105.660004,86.730003,10.251096,121.449997
4/27/2017,131.366501,24.807138,105.349998,86.620003,10.251096,121.769997
4/28/2017,131.59874,24.778067,105.519997,86.389999,10.281283,121.669998
5/2/2017,132.992218,24.758688,105.849998,85.93,10.281283,121.639999
5/3/2017,132.566452,24.855589,105.510002,85.470001,10.272404,121.800003
5/4/2017,132.614838,24.700544,106.419998,85.709999,10.254651,121.599998
5/5/2017,133.098709,24.661787,106.529999,85.610001,10.254651,121.639999
5/8/2017,133.389008,24.797449,105.849998,85.050003,10.236892,121.480003
5/9/2017,133.8535,24.923422,105.300003,84.5,10.236892,121.279999
5/10/2017,133.930923,24.933113,105.25,84.25,10.228008,121.43
5/11/2017,133.824463,24.942802,105.199997,84.580002,10.236892,121.169998
5/12/2017,134.124466,24.81683,105.830002,84.959999,10.272404,121.489998
5/15/2017,134.550217,24.748997,106.309998,84.629997,10.263526,121.239998
5/16/2017,135.111526,24.564882,107.360001,85.169998,10.272404,121.349998
5/17/2017,131.676178,24.400148,108.010002,86.82,10.325678,121.760002
5/18/2017,132.827713,24.48736,107.580002,86.440002,10.316799,121.93
5/19/2017,133.389008,24.312935,108.519997,86.559998,10.316799,121.940002
5/22/2017,134.51152,24.274172,108.82,86.559998,10.30792,121.709999
5/23/2017,134.647049,24.380764,108.260002,86.099998,10.29016,121.800003
5/24/2017,135.266342,24.303244,108.599998,86.220001,10.30792,121.790001
5/25/2017,136.417953,24.332315,108.529999,86.080002,10.30792,122.07
5/26/2017,136.659882,24.390457,108.120003,86.519997,10.30792,122.330002
5/30/2017,136.775986,24.361385,108.32,86.93,10.325678,122.309998
5/31/2017,136.7276,24.303244,108.769997,86.900002,10.356823,122.260002
6/1/2017,137.259827,24.332315,108.540001,86.400002,10.347923,122.150002
6/2/2017,138.827545,24.21603,109.220001,87.18,10.383508,122.25
6/5/2017,138.798477,24.235413,108.93,87.120003,10.365711,122.050003
6/6/2017,138.246887,24.177271,109.190002,87.970001,10.383508,122.43
6/7/2017,138.788818,24.206339,109.040001,87.620003,10.374612,122.279999
6/8/2017,138.934006,24.293552,108.550003,87.449997,10.356823,122.550003
6/9/2017,135.4599,24.371075,108.339996,87.269997,10.347923,122.760002
6/12/2017,134.73407,24.332315,108.449997,87.599998,10.347923,123.019997
6/13/2017,135.827606,24.303244,108.449997,87.459999,10.347923,123.099998
6/14/2017,135.237289,24.283861,108.57,87.769997,10.392408,123.410004
6/15/2017,134.637344,24.429216,107.839996,86.75,10.374612,123.019997
6/16/2017,134.053146,24.342005,108.410004,86.800003,10.383508,122.980003
6/19/2017,136.294693,24.448597,107.870003,86.239998,10.365711,123.07
6/20/2017,135.22731,24.48736,107.669998,86.339996,10.383508,123.360001
6/21/2017,136.566422,24.438908,108.040001,86.43,10.383508,123.449997
6/22/2017,136.527588,24.448597,107.900002,86.510002,10.383508,123.489998
6/23/2017,137.051559,24.371075,108.360001,86.489998,10.392408,123.389999
6/26/2017,136.411133,24.409838,108.150002,86,10.401306,123.43
6/27/2017,133.936783,24.138508,109.82,85.779999,10.365711,122.559998
6/28/2017,135.867737,24.060986,110.139999,85.730003,10.365711,122.650002
6/29/2017,133.509827,23.944702,110.690002,85.860001,10.339023,121.800003
6/30/2017,133.558304,23.983463,110.480003,85.529999,10.342589,121.68
7/3/2017,132.151321,24.128819,109.849998,84.82,10.324755,121.650002
7/5/2017,133.451584,24.138508,109.699997,84.970001,10.333672,121.650002
7/6/2017,132.248352,24.031916,110.480003,84.989998,10.315842,120.82
7/7/2017,133.674774,24.070677,110.300003,84.470001,10.306924,120.730003
7/10/2017,134.548096,24.080368,110.25,84.330002,10.315842,121.019997
7/11/2017,134.926498,23.993156,110.889999,84.489998,10.324755,120.839996
7/12/2017,136.527588,23.993156,110.440002,84.989998,10.351502,121.209999
7/13/2017,136.828369,24.002846,110.300003,84.959999,10.333672,120.739998
7/14/2017,137.905472,23.857492,110.940002,85.459999,10.342589,120.75
7/17/2017,137.973389,23.857492,111.050003,85.440002,10.351502,120.970001
7/18/2017,138.895203,23.731518,111.779999,85.870003,10.378254,121.190002
7/19/2017,139.710312,23.789658,111.370003,86,10.351502,121.330002
7/20/2017,139.894669,23.644302,112.470001,85.949997,10.351502,121.519997
7/21/2017,139.836456,23.566782,112.849998,86.580002,10.396088,121.699997
7/24/2017,140.476883,23.576471,112.559998,86.550003,10.387169,121.760002
7/25/2017,140.117813,23.615232,112.620003,85.940002,10.342589,121.239998
7/26/2017,140.573929,23.479567,113.349998,86.470001,10.369338,121.330002
7/27/2017,139.690933,23.566782,112.870003,86.489998,10.360421,121.510002
7/28/2017,139.574478,23.421429,113.690002,86.970001,10.369338,121.370003
7/31/2017,138.982544,23.324526,114.449997,87.239998,10.390779,121.559998
8/1/2017,139.302765,23.363287,114.07,87.150002,10.417584,122.040001
8/2/2017,139.681198,23.334215,114.610001,86.879997,10.408644,122.050003
8/3/2017,139.137802,23.276073,114.800003,87.480003,10.43545,122.25
8/4/2017,139.390076,23.479567,113.849998,86.879997,10.408644,122.019997
8/7/2017,140.273117,23.469877,114,86.82,10.408644,122.199997
8/8/2017,140.030518,23.50864,113.540001,87.139999,10.399718,122.07
8/9/2017,139.846161,23.48926,113.639999,87.419998,10.408644,122.349998
8/10/2017,136.847763,23.450499,113.82,88.099998,10.426513,122.370003
8/11/2017,137.886063,23.363287,114.300003,88.160004,10.426513,122.540001
8/14/2017,139.661789,23.460188,113.849998,87.699997,10.417584,122.43
8/16/2017,140.001434,23.48926,113.769997,87.25,10.408644,122.169998
8/17/2017,137.13887,23.537712,113.309998,87.830002,10.43545,122.269997
8/18/2017,137.041855,23.460188,113.699997,88.089996,10.426513,122.339996
8/21/2017,136.867203,23.392355,114.160004,88.300003,10.43545,122.400002
8/22/2017,138.953415,23.48926,113.580002,87.760002,10.417584,122.230003
8/23/2017,138.458542,23.392355,114.230003,88.220001,10.444385,122.309998
8/24/2017,138.05101,23.440807,114.019997,87.739998,10.426513,122.290001
8/25/2017,137.759949,23.247002,115.260002,87.959999,10.444385,122.209999
8/28/2017,138.186859,23.179171,115.709999,88,10.444385,122.300003
8/29/2017,138.73024,23.208241,115.639999,87.589996,10.453321,122.559998
8/30/2017,140.360413,23.353596,114.849998,87.139999,10.453321,122.410004
8/31/2017,141.864471,23.285765,115.029999,87.43,10.483759,122.540001
9/1/2017,141.670425,23.334215,114.589996,87.190002,10.465854,122.330002
9/5/2017,140.399277,23.208241,115.139999,88.379997,10.510621,122.68
9/6/2017,140.826218,23.188862,115.129997,87.910004,10.492714,122.68
9/7/2017,141.156113,23.024126,116.120003,88.589996,10.519571,123.07
9/8/2017,139.933502,22.965984,116.169998,89.169998,10.510621,122.839996
9/11/2017,141.544235,23.121029,115.459999,87.779999,10.474808,122.690002
9/12/2017,141.883896,23.111338,115.580002,87.190002,10.456901,122.199997
9/13/2017,142.077957,23.247002,114.75,86.860001,10.447945,122.18
9/14/2017,141.243439,23.179171,114.989998,86.949997,10.456901,122.110001
9/15/2017,141.728592,23.101648,115.389999,86.690002,10.447945,122.019997
9/18/2017,141.542877,23.15979,115.419998,86.209999,10.438999,121.940002
9/19/2017,141.785995,23.091959,115.870003,86.169998,10.438999,122.050003
9/20/2017,141.348419,23.276073,114.800003,85.550003,10.421095,122.059998
9/21/2017,140.48291,23.208241,115.230003,85.349998,10.421095,121.919998
9/22/2017,140.346771,23.188862,115.330002,85.75,10.430038,121.940002
9/25/2017,138.868576,23.324526,114.400002,86.040001,10.447945,122.150002
9/26/2017,139.228409,23.402046,113.849998,85.589996,10.447945,122.139999
9/27/2017,140.48291,23.518332,113.43,85.199997,10.412138,121.760002
9/28/2017,140.434265,23.450499,113.730003,85.449997,10.412138,121.779999
9/29/2017,141.445633,23.431118,114.099998,85.370003,10.433666,121.919998
10/2/2017,141.572037,23.566782,113.269997,85.199997,10.433666,121.870003
10/3/2017,141.87352,23.557091,113.43,85.120003,10.442644,121.690002
10/4/2017,142.009674,23.528021,113.57,85.199997,10.442644,121.629997
10/5/2017,143.400314,23.653996,112.989998,85.129997,10.4247,121.800003
10/6/2017,143.594803,23.615232,113.290001,85.260002,10.415725,121.779999
10/9/2017,143.429504,23.576471,113.440002,85.330002,10.4247,121.949997
10/10/2017,143.536453,23.450499,114.07,85.470001,10.4247,121.889999
10/11/2017,143.96431,23.382664,114.559998,85.470001,10.433666,121.910004
10/12/2017,143.701736,23.431118,114.220001,85.580002,10.442644,122.050003
10/13/2017,144.256058,23.431118,114.07,85.849998,10.4579,122.43
10/16/2017,144.752029,23.48926,113.790001,85.629997,10.448927,122.639999
10/17/2017,144.936798,23.5474,113.559998,85.610001,10.448927,122.779999
10/18/2017,144.761765,23.518332,113.82,85.080002,10.430972,122.480003
10/19/2017,144.226883,23.460188,114.269997,85.370003,10.430972,122.510002
10/20/2017,144.615891,23.595854,113.620003,84.610001,10.404039,122.139999
10/23/2017,143.672607,23.624922,113.360001,84.75,10.413016,122.349998
10/24/2017,143.91571,23.663685,113.489998,84.360001,10.395061,122.07
10/25/2017,143.37114,23.605543,113.889999,84.43,10.386086,122.07
10/26/2017,142.914063,23.857492,112.360001,84.260002,10.368135,122.519997
10/27/2017,147.076218,23.915632,111.919998,84.470001,10.395061,122.730003
10/30/2017,147.406891,23.799347,112.470001,84.879997,10.421991,123.089996
10/31/2017,147.961182,23.818729,112.379997,84.480003,10.434587,123.220001
11/1/2017,147.912567,23.86718,112.089996,84.139999,10.443581,123.239998
11/2/2017,147.630524,23.86718,112.5,84.199997,10.452579,123.220001
11/3/2017,149.050339,23.925323,111.959999,84.139999,10.461572,123.300003
11/6/2017,149.556015,23.86718,111.980003,84.389999,10.461572,123.449997
11/7/2017,149.64357,23.905943,111.790001,84.269997,10.461572,123.779999
11/8/2017,150.246475,23.896252,111.870003,84.360001,10.452579,123.620003
11/9/2017,149.458786,23.799347,112.32,84.709999,10.443581,123.059998
11/10/2017,149.449036,23.779968,112.519997,84.580002,10.398604,122.82
11/13/2017,149.63382,23.799347,112.550003,84.529999,10.407601,122.860001
11/14/2017,149.089264,23.634613,113.75,84.650002,10.416594,123.029999
11/15/2017,148.389069,23.624922,113.739998,85.099998,10.434587,123.139999
11/16/2017,150.285416,23.653996,113.5,84.919998,10.416594,123.120003
11/17/2017,149.711655,23.586164,113.75,85.669998,10.425593,123.190002
11/20/2017,149.59491,23.702444,113.120003,85.230003,10.416594,123.349998
11/21/2017,151.218948,23.673376,113.190002,85.379997,10.425593,123.639999
11/22/2017,151.403717,23.48926,113.980003,86.349998,10.452579,123.690002
11/24/2017,151.958008,23.382664,114.989998,86.029999,10.434587,123.410004
11/27/2017,151.889984,23.411737,114.730003,86.440002,10.443581,123.589996
11/28/2017,152.278946,23.50864,114.160004,86.129997,10.443581,123.620003
11/29/2017,149.624069,23.498951,114.25,85.800003,10.416594,123.360001
11/30/2017,150.878601,23.440807,114.730003,84.879997,10.420201,123.629997
12/1/2017,150.236801,23.421429,114.639999,85.660004,10.447247,124.18
12/4/2017,148.505798,23.498951,114.290001,85.290001,10.447247,123.959999
12/5/2017,148.603027,23.537712,113.959999,85.300003,10.456258,124.080002
12/6/2017,149.273987,23.595854,113.690002,85.57,10.474287,124.150002
12/7/2017,149.779709,23.644302,113.510002,84.860001,10.456258,124.260002
12/8/2017,150.440948,23.683065,113.410004,84.589996,10.447247,124.260002
12/11/2017,151.607941,23.683065,113.470001,84.550003,10.438229,124.269997
12/12/2017,151.403717,23.721827,113.230003,84.550003,10.438229,123.980003
12/13/2017,151.69548,23.557091,113.980003,85.339996,10.465265,123.769997
12/14/2017,151.588516,23.576471,113.599998,85.489998,10.465265,123.809998
12/15/2017,153.309769,23.673376,113.279999,85.269997,10.465265,123.900002
12/18/2017,154.595093,23.637487,113.550003,85.260002,10.447247,123.940002
12/19/2017,153.679062,23.56959,114.110001,85.050003,10.420201,123.32
12/20/2017,153.513428,23.540493,114.480003,84.620003,10.393159,123.07
12/21/2017,153.532928,23.530794,114.43,84.709999,10.402175,123.110001
12/22/2017,153.357498,23.540493,114.239998,84.720001,10.402175,123.099998
12/27/2017,152.54866,23.472599,114.589996,84.699997,10.447247,123.25
12/28/2017,152.73381,23.404699,115.07,85,10.438229,122.779999
12/29/2017,151.788574,23.307707,115.610001,85.139999,10.470756,122.540001
1/2/2018,154.448959,23.210712,116.199997,85.470001,10.443648,122.150002
1/3/2018,155.949677,23.298008,115.709999,85.300003,10.452687,122.360001
1/4/2018,156.222534,23.220413,116.290001,85.129997,10.443648,122.599998
1/5/2018,157.791489,23.239809,115.970001,84.839996,10.434612,122.580002
1/8/2018,158.405426,23.346504,115.269997,84.849998,10.434612,122.769997
1/9/2018,158.415161,23.395002,114.989998,85.209999,10.398478,122.5
1/10/2018,158.044876,23.336805,115.199997,86.169998,10.398478,122.349998
1/11/2018,159.126572,23.239809,115.900002,86.279999,10.407515,121.699997
1/12/2018,160.295975,22.997324,117.400002,86.419998,10.407515,121.910004
1/16/2018,159.837936,22.871233,118.160004,86.940002,10.407515,122.059998
1/17/2018,161.56282,22.929428,117.650002,86.300003,10.398478,122.089996
1/18/2018,161.592087,22.900331,117.870003,86.410004,10.371375,122.050003
1/19/2018,162.098816,22.939129,117.709999,86.639999,10.344273,122.150002
1/22/2018,163.833389,22.861532,118.029999,86.480003,10.344273,122.290001
1/23/2018,165.187943,22.803337,118.400002,86.980003,10.36234,122.360001
1/24/2018,164.115997,22.580252,119.419998,87.940002,10.353309,122.18
1/25/2018,164.057541,22.609346,119.459999,87.809998,10.371375,122.040001
1/26/2018,166.571777,22.56085,119.589996,88.260002,10.353309,121.910004
1/29/2018,165.762924,22.619049,119.220001,88.07,10.33524,121.629997
1/30/2018,164.398621,22.580252,119.349998,88.139999,10.317171,121.57
1/31/2018,165.080795,22.551151,119.580002,87.879997,10.349766,121.68
2/1/2018,163.677521,22.434757,120.470001,87.779999,10.304495,121.790001
2/2/2018,160.412918,22.570551,120,87.129997,10.286382,121.43
2/5/2018,154.088394,22.667545,119.290001,87.800003,10.331657,121.440002
2/6/2018,158.171539,22.716042,119.110001,87.57,10.295439,121.779999
2/7/2018,156.125107,22.890633,118.059998,87.519997,10.268276,121.760002
2/8/2018,149.537445,22.890633,117.889999,88.209999,10.268276,121.589996
2/9/2018,152.119904,22.91003,117.790001,88.209999,10.250163,121.559998
2/12/2018,154.819229,22.832436,118.290001,88.300003,10.250163,121.580002
2/13/2018,155.618332,22.706343,118.919998,88.989998,10.250163,121.339996
2/14/2018,158.532074,22.531754,119.959999,89.68,10.204888,121.290001
2/15/2018,161.475098,22.434757,120.330002,90.410004,10.223001,121.25
2/16/2018,160.753998,22.589951,119.400002,90.220001,10.241111,121.690002
2/20/2018,161.075562,22.735441,118.730003,89.389999,10.223001,121.239998
2/21/2018,160.617538,22.822737,118.300003,89.040001,10.195838,121.339996
2/22/2018,160.598083,22.74514,118.610001,89.910004,10.204888,121.379997
2/23/2018,163.882172,22.793636,118.330002,89.720001,10.223001,121.650002
2/26/2018,166.055283,22.764538,118.480003,89.629997,10.232055,121.809998
2/27/2018,163.999069,22.91003,117.720001,89.279999,10.213946,121.690002
2/28/2018,162.94664,22.977928,117.410004,89.940002,10.25296,121.889999
3/1/2018,160.286209,22.900331,117.970001,90.309998,10.271107,122.120003
3/2/2018,161.757721,22.803337,118.610001,90.739998,10.243888,121.980003
3/5/2018,163.550827,22.803337,118.669998,90.309998,10.234816,122.050003
3/6/2018,164.242691,22.74514,119.290001,90.290001,10.234816,121.830002
3/7/2018,164.622757,22.725742,119.389999,90.410004,10.234816,122.07
3/8/2018,165.529053,22.871233,118.459999,90.230003,10.243888,122.449997
3/9/2018,168.744904,22.842134,118.389999,89.739998,10.225739,122.160004
3/12/2018,169.641449,22.813036,118.68,90.169998,10.243888,122.339996
3/13/2018,167.331863,22.754839,119.110001,89.989998,10.243888,122.410004
3/14/2018,167.302658,22.764538,118.989998,90.25,10.262035,122.489998
3/15/2018,167.156464,22.851833,118.32,90.239998,10.262035,122.629997
3/16/2018,166.65947,22.91003,118.169998,90.400002,10.243888,122.730003
3/19/2018,163.103622,22.813036,118.650002,90.32,10.243888,122.82
3/20/2018,163.640442,22.948828,117.779999,89.970001,10.21667,122.959999
3/21/2018,162.927902,22.764538,118.730003,90.519997,10.225739,122.82
3/22/2018,158.906448,22.793636,118.449997,90.980003,10.243888,123.290001
3/23/2018,154.71904,22.716042,118.910004,91.519997,10.243888,123.360001
3/26/2018,160.468155,22.609346,119.720001,90.910004,10.234816,123.32
3/27/2018,155.275436,22.716042,119.220001,90.870003,10.271107,123.559998
3/28/2018,153.489182,22.919729,118.309998,89.589996,10.271107,123.660004
3/29/2018,156.300293,22.900331,118.330002,90.110001,10.312029,123.849998
4/3/2018,153.498962,22.929428,117.93,89.849998,10.293841,123.800003
4/4/2018,155.919617,22.919729,118.080002,89.730003,10.293841,123.879997
4/5/2018,156.807831,23.007023,117.650002,89.169998,10.275655,123.57
4/6/2018,152.884003,22.919729,118.099998,89.68,10.312029,123.68
4/9/2018,153.957703,22.861532,118.449997,89.830002,10.312029,123.629997
4/10/2018,157.354477,22.803337,118.75,89.389999,10.293841,123.559998
4/11/2018,156.446701,22.783937,118.860001,89.699997,10.302938,123.650002
4/12/2018,158.330536,22.832436,118.510002,89.349998,10.28475,123.519997
4/13/2018,157.51062,22.832436,118.589996,89.209999,10.28475,123.580002
4/16/2018,158.711243,22.754839,118.940002,89.440002,10.28475,123.5
4/17/2018,162.127502,22.754839,118.919998,89.510002,10.28475,123.730003
4/18/2018,162.459381,22.803337,118.919998,89.339996,10.257466,123.730003
4/19/2018,160.965988,22.871233,118.690002,89.230003,10.230186,123.209999
4/20/2018,158.418411,23.007023,118.050003,89.010002,10.211998,123.269997
4/23/2018,158.018219,23.152515,117.339996,88.099998,10.202908,123.010002
4/24/2018,154.670242,23.123419,117.559998,88.099998,10.184719,123.07
4/25/2018,154.855698,23.220413,116.980003,87.629997,10.166533,122.989998
4/26/2018,158.115814,23.327105,116.339996,87.629997,10.193814,123.32
4/27/2018,158.213425,23.307707,116.559998,87.839996,10.202908,123.470001
4/30/2018,157.090927,23.404699,116.040001,87.650002,10.225687,123.360001
5/2/2018,157.949875,23.666584,114.75,87.139999,10.216578,123.279999
5/3/2018,157.930344,23.56959,115.160004,87.739998,10.225687,123.580002
5/4/2018,160.926926,23.598688,114.889999,87.800003,10.225687,123.339996
5/7/2018,162.264206,23.647184,114.559998,87.849998,10.225687,123.419998
5/8/2018,162.098251,23.73448,113.980003,87.790001,10.20746,123.050003
5/9/2018,163.86496,23.73448,113.839996,87.290001,10.189238,123.099998
5/10/2018,165.563339,23.627789,114.57,87.57,10.216578,123.040001
5/11/2018,165.407166,23.588989,114.730003,87.650002,10.225687,123.150002
5/14/2018,165.690231,23.618088,114.660004,87.330002,10.20746,122.830002
5/15/2018,163.855194,23.763578,113.730003,86.769997,10.161892,122.529999
5/16/2018,164.938644,23.821775,113.370003,86.790001,10.152781,122.239998
5/17/2018,164.304169,23.850874,113.300003,86.459999,10.143665,122.120003
5/18/2018,163.455017,23.89937,113.029999,86.5,10.171007,122.129997
5/21/2018,164.372528,23.879974,113.199997,86.260002,10.171007,121.809998
5/22/2018,164.157715,23.870272,113.150002,86.360001,10.171007,121.860001
5/23/2018,165.543839,23.967266,112.410004,86.959999,10.198346,121.93
5/24/2018,165.494995,23.938169,112.580002,87.650002,10.216578,122.279999
5/25/2018,165.66095,24.054562,111.989998,87.489998,10.243917,122.239998
5/29/2018,164.928879,24.21945,110.769997,88.129997,10.316829,121.089996
5/30/2018,166.109924,24.035164,111.970001,87.889999,10.280375,121
5/31/2018,166.002594,24.015764,112.239998,88.029999,10.294987,121.870003
6/1/2018,168.608734,24.054562,111.889999,87.370003,10.267584,121.93
6/4/2018,170.131409,24.035164,112.300003,87.160004,10.249312,122.239998
6/5/2018,170.658493,24.006063,112.459999,87.290001,10.258449,121.919998
6/6/2018,171.654083,23.938169,113.010002,86.889999,10.231043,120.980003
6/7/2018,170.258316,23.889671,113.260002,87.290001,10.258449,120.830002
6/8/2018,170.268051,23.89937,112.959999,87.489998,10.240181,120.739998
6/11/2018,170.726837,23.91877,113.120003,87.010002,10.231043,121.059998
6/12/2018,171.624817,23.967266,112.809998,86.769997,10.231043,121.080002
6/13/2018,171.615067,23.928471,113.169998,86.809998,10.221909,121.370003
6/14/2018,173.352463,24.238852,111.190002,86.559998,10.249312,121.800003
6/15/2018,172.747284,24.21945,111.470001,86.580002,10.249312,122.230003
6/18/2018,172.647552,24.21945,111.5,86.610001,10.249312,122.389999
6/19/2018,172.158447,24.28735,111.139999,87.010002,10.258449,122.559998
6/20/2018,173.381195,24.306746,111.150002,86.739998,10.240181,122.550003
6/21/2018,171.874771,24.238852,111.440002,87.050003,10.249312,122.18
6/22/2018,171.493271,24.151556,111.900002,87.07,10.249312,122.160004
